,V1,date,ccy,weight,ret,close,agg_rate,place,agg_volume,mom1,mom2,vol1,vol2,rsibd,kdbd,Comp_Mom,Comp_Vol,Comp,mom1_cor,mom2_cor,vol1_cor,vol2_cor,agg_volume_cor,rsibd_cor,kdbd_cor,Basket,aret
1168,1168,6/23/2019,ETH,0.03030303,-0.057255875,307.83,0,2,0.888888889,0.777777778,0.888888889,0.666666667,0.444444444,1,1,0.833333333,0.555555556,-0.287697131,0.270245731,0.089583166,-0.332554549,-0.242088857,0.382222826,-0.141482174,-0.106737482,2,-0.057255875
1169,1169,6/23/2019,LTC,0.03030303,-0.113036501,136.88,0,4,0.777777778,0.111111111,0.222222222,0.111111111,0.777777778,0.333333333,0.181818182,0.166666667,0.444444444,-0.241874704,0.270245731,0.089583166,-0.332554549,-0.242088857,0.382222826,-0.141482174,-0.106737482,3,-0.113036501
1170,1170,6/23/2019,XRP,0.03030303,-0.166638346,0.468291,0,3,0.555555556,0.444444444,0.333333333,0.888888889,0.333333333,1,1,0.388888889,0.611111111,-0.474549716,0.270245731,0.089583166,-0.332554549,-0.242088857,0.382222826,-0.141482174,-0.106737482,1,-0.166638346
1171,1171,6/30/2019,BCH,0.03030303,0.030423409,399.47,0,5,0.555555556,0.333333333,0.555555556,0.777777778,0.888888889,1,0.5,0.444444444,0.833333333,0.73614917,0.365093408,0.496434032,-0.015839165,0.341787647,-0.142580217,0.151226043,-0.208126503,2,0.030423409
1172,1172,6/30/2019,BNB,0.03030303,0.024361741,32.44,0,7,0.111111111,0.666666667,0.777777778,0.111111111,0.111111111,1,1,0.722222222,0.111111111,0.608827001,0.365093408,0.496434032,-0.015839165,0.341787647,-0.142580217,0.151226043,-0.208126503,2,0.024361741
1173,1173,6/30/2019,BSV,0.03030303,0.027176276,194.2,0,8,0.222222222,0.222222222,0.333333333,0.333333333,0.444444444,1,0.125,0.277777778,0.388888889,0.518446009,0.365093408,0.496434032,-0.015839165,0.341787647,-0.142580217,0.151226043,-0.208126503,1,0.027176276
1174,1174,6/30/2019,BTC,0.03030303,0.056930201,10817.16,0,1,1,1,1,1,1,1,1,1,1,1.130575462,0.365093408,0.496434032,-0.015839165,0.341787647,-0.142580217,0.151226043,-0.208126503,3,0.056930201
1175,1175,6/30/2019,EOS,0.03030303,0.032398401,5.77,0,6,0.666666667,0.111111111,0.111111111,0.444444444,0.333333333,1,0.5,0.111111111,0.388888889,0.24977765,0.365093408,0.496434032,-0.015839165,0.341787647,-0.142580217,0.151226043,-0.208126503,1,0.032398401
1176,1176,6/30/2019,ETH,0.03030303,0.050312421,290.7,0,2,0.888888889,0.888888889,0.888888889,0.666666667,0.666666667,1,1,0.888888889,0.666666667,0.926200697,0.365093408,0.496434032,-0.015839165,0.341787647,-0.142580217,0.151226043,-0.208126503,3,0.050312421
1177,1177,6/30/2019,LTC,0.03030303,-0.015913268,122.25,0,4,0.777777778,0.777777778,0.222222222,0.888888889,0.555555556,1,0.5,0.5,0.722222222,0.617245774,0.365093408,0.496434032,-0.015839165,0.341787647,-0.142580217,0.151226043,-0.208126503,2,-0.015913268
1178,1178,6/30/2019,TRX,0.03030303,0.089604108,0.031939,0,9,0.333333333,0.555555556,0.666666667,0.555555556,0.777777778,1,0.5,0.611111111,0.666666667,0.837983785,0.365093408,0.496434032,-0.015839165,0.341787647,-0.142580217,0.151226043,-0.208126503,3,0.089604108
1179,1179,6/30/2019,XRP,0.03030303,0.00160311,0.396411,0,3,0.444444444,0.444444444,0.444444444,0.222222222,0.222222222,1,0.5,0.444444444,0.222222222,0.502496872,0.365093408,0.496434032,-0.015839165,0.341787647,-0.142580217,0.151226043,-0.208126503,1,0.00160311
1180,1180,7/7/2019,BCH,0.03030303,-0.375680711,411.81,0,5,0.555555556,0.555555556,0.444444444,0.555555556,0.777777778,1,1,0.5,0.666666667,NA,0.015314362,0.168176991,0.035226835,-0.004529616,0.178089411,NA,-0.444748215,NA,NA
1181,1181,7/7/2019,BNB,0.03030303,-0.139220573,33.24,0,7,0.111111111,0.333333333,0.666666667,0.111111111,0.111111111,1,1,0.5,0.111111111,NA,0.015314362,0.168176991,0.035226835,-0.004529616,0.178089411,NA,-0.444748215,NA,NA
1182,1182,7/7/2019,BSV,0.03030303,-0.45661335,199.55,0,8,0.222222222,0.444444444,0.222222222,0.333333333,0.333333333,1,1,0.333333333,0.333333333,NA,0.015314362,0.168176991,0.035226835,-0.004529616,0.178089411,NA,-0.444748215,NA,NA
1183,1183,7/7/2019,BTC,0.03030303,-0.110195213,11450.85,0,1,1,0.888888889,1,1,1,1,1,0.944444444,1,NA,0.015314362,0.168176991,0.035226835,-0.004529616,0.178089411,NA,-0.444748215,NA,NA
1184,1184,7/7/2019,EOS,0.03030303,-0.369217318,5.96,0,6,0.666666667,0.666666667,0.111111111,0.666666667,0.444444444,1,1,0.388888889,0.555555556,NA,0.015314362,0.168176991,0.035226835,-0.004529616,0.178089411,NA,-0.444748215,NA,NA
1185,1185,7/7/2019,ETH,0.03030303,-0.295102404,305.7,0,2,0.888888889,0.777777778,0.888888889,0.777777778,0.666666667,1,1,0.833333333,0.722222222,NA,0.015314362,0.168176991,0.035226835,-0.004529616,0.178089411,NA,-0.444748215,NA,NA
1186,1186,7/7/2019,LTC,0.03030303,-0.292904016,120.32,0,4,0.777777778,0.111111111,0.555555556,0.222222222,0.555555556,1,0.181818182,0.333333333,0.388888889,NA,0.015314362,0.168176991,0.035226835,-0.004529616,0.178089411,NA,-0.444748215,NA,NA
1187,1187,7/7/2019,TRX,0.03030303,-0.321363523,0.034933,0,9,0.333333333,1,0.777777778,0.888888889,0.888888889,1,1,0.888888889,0.888888889,NA,0.015314362,0.168176991,0.035226835,-0.004529616,0.178089411,NA,-0.444748215,NA,NA
1188,1188,7/7/2019,XRP,0.03030303,-0.259078371,0.397047,0,3,0.444444444,0.222222222,0.333333333,0.444444444,0.222222222,1,1,0.277777778,0.333333333,NA,0.015314362,0.168176991,0.035226835,-0.004529616,0.178089411,NA,-0.444748215,NA,NA
1189,1189,7/14/2019,BCH,0.03030303,0.126123524,282.84,0,5,0.555555556,0.222222222,0.222222222,0.888888889,0.888888889,1,0.5,0.222222222,0.888888889,-0.231866972,-0.209312576,-0.12271916,0.058420959,0.172756257,-0.289158495,-0.102014347,-0.523117309,3,0.126123524
1190,1190,7/14/2019,BNB,0.03030303,0.053848809,28.92,0,6,0.111111111,0.888888889,0.888888889,0.111111111,0.111111111,1,0.5,0.888888889,0.111111111,-0.633025964,-0.209312576,-0.12271916,0.058420959,0.172756257,-0.289158495,-0.102014347,-0.523117309,1,0.053848809
1191,1191,7/14/2019,BSV,0.03030303,0.335001898,126.4,0,8,0.222222222,0.111111111,0.111111111,1,1,1,0.5,0.111111111,1,-0.1692882,-0.209312576,-0.12271916,0.058420959,0.172756257,-0.289158495,-0.102014347,-0.523117309,3,0.335001898
1192,1192,7/14/2019,BTC,0.03030303,0.032901285,10256.06,0,1,1,1,1,0.444444444,0.444444444,0.181818182,1,1,0.444444444,-0.770951678,-0.209312576,-0.12271916,0.058420959,0.172756257,-0.289158495,-0.102014347,-0.523117309,1,0.032901285
1193,1193,7/14/2019,EOS,0.03030303,0.049714379,4.12,0,7,0.666666667,0.333333333,0.333333333,0.777777778,0.666666667,1,0.5,0.333333333,0.722222222,-0.313640884,-0.209312576,-0.12271916,0.058420959,0.172756257,-0.289158495,-0.102014347,-0.523117309,3,0.049714379
1194,1194,7/14/2019,ETH,0.03030303,-0.008605335,227.58,0,2,0.888888889,0.555555556,0.666666667,0.666666667,0.555555556,1,0.5,0.611111111,0.611111111,-0.426747534,-0.209312576,-0.12271916,0.058420959,0.172756257,-0.289158495,-0.102014347,-0.523117309,2,-0.008605335
1195,1195,7/14/2019,LTC,0.03030303,0.10421248,89.77,0,4,0.777777778,0.666666667,0.444444444,0.333333333,0.222222222,1,0.5,0.555555556,0.277777778,-0.499792634,-0.209312576,-0.12271916,0.058420959,0.172756257,-0.289158495,-0.102014347,-0.523117309,2,0.10421248
1196,1196,7/14/2019,TRX,0.03030303,0.140695194,0.025332,0,9,0.333333333,0.444444444,0.777777778,0.555555556,0.777777778,1,0.5,0.611111111,0.666666667,-0.385226982,-0.209312576,-0.12271916,0.058420959,0.172756257,-0.289158495,-0.102014347,-0.523117309,2,0.140695194
1197,1197,7/14/2019,XRP,0.03030303,0.078075184,0.306426,0,3,0.444444444,0.777777778,0.555555556,0.222222222,0.333333333,1,0.5,0.666666667,0.277777778,-0.523981128,-0.209312576,-0.12271916,0.058420959,0.172756257,-0.289158495,-0.102014347,-0.523117309,1,0.078075184
1198,1198,7/21/2019,BCH,0.03030303,-0.032949822,320.86,0,5,0.555555556,0.777777778,0.333333333,0.444444444,0.777777778,0.5,1,0.555555556,0.611111111,-1.13497434,-0.286553252,-0.240160886,-0.42447847,-0.292233505,0.182752862,0.574905532,-0.703548902,2,-0.032949822
1199,1199,7/21/2019,BNB,0.03030303,-0.091908371,30.52,0,6,0.111111111,0.444444444,0.888888889,0.222222222,0.222222222,0.5,1,0.666666667,0.222222222,-0.916198808,-0.286553252,-0.240160886,-0.42447847,-0.292233505,0.182752862,0.574905532,-0.703548902,2,-0.091908371
1200,1200,7/21/2019,BSV,0.03030303,-0.17811987,176.7,0,8,0.222222222,1,0.777777778,1,1,1,1,0.888888889,1,-1.318700398,-0.286553252,-0.240160886,-0.42447847,-0.292233505,0.182752862,0.574905532,-0.703548902,1,-0.17811987
1201,1201,7/21/2019,BTC,0.03030303,-0.103929449,10599.11,0,1,1,0.222222222,1,0.555555556,0.333333333,0.5,1,0.611111111,0.444444444,-1.053168063,-0.286553252,-0.240160886,-0.42447847,-0.292233505,0.182752862,0.574905532,-0.703548902,2,-0.103929449
1202,1202,7/21/2019,EOS,0.03030303,-0.018648559,4.33,0,7,0.666666667,0.333333333,0.111111111,0.666666667,0.666666667,0.5,0.181818182,0.222222222,0.666666667,-0.440475493,-0.286553252,-0.240160886,-0.42447847,-0.292233505,0.182752862,0.574905532,-0.703548902,3,-0.018648559
1203,1203,7/21/2019,ETH,0.03030303,-0.066138287,225.63,0,2,0.888888889,0.111111111,0.222222222,0.333333333,0.444444444,0.5,1,0.166666667,0.388888889,-0.772678853,-0.286553252,-0.240160886,-0.42447847,-0.292233505,0.182752862,0.574905532,-0.703548902,3,-0.066138287
1204,1204,7/21/2019,LTC,0.03030303,-0.10421248,99.63,0,4,0.777777778,0.666666667,0.444444444,0.777777778,0.555555556,0.5,1,0.555555556,0.666666667,-1.206371678,-0.286553252,-0.240160886,-0.42447847,-0.292233505,0.182752862,0.574905532,-0.703548902,1,-0.10421248
1205,1205,7/21/2019,TRX,0.03030303,-0.266787765,0.029159,0,9,0.333333333,0.888888889,0.666666667,0.888888889,0.888888889,0.5,1,0.777777778,0.888888889,-1.467994707,-0.286553252,-0.240160886,-0.42447847,-0.292233505,0.182752862,0.574905532,-0.703548902,1,-0.266787765
1206,1206,7/21/2019,XRP,0.03030303,-0.059125636,0.331309,0,3,0.444444444,0.555555556,0.555555556,0.111111111,0.111111111,0.5,1,0.555555556,0.111111111,-0.788349766,-0.286553252,-0.240160886,-0.42447847,-0.292233505,0.182752862,0.574905532,-0.703548902,3,-0.059125636
1207,1207,7/28/2019,BCH,0.03030303,0.072097412,310.46,0,5,0.555555556,0.888888889,0.888888889,0.777777778,0.666666667,1,1,0.888888889,0.722222222,0.073192643,-0.238957528,-0.10898442,-0.23977538,-0.097626583,0.377587634,0.703399781,-0.069349056,1,0.072097412
1208,1208,7/28/2019,BNB,0.03030303,-0.010108389,27.84,0,6,0.222222222,0.444444444,0.333333333,0.111111111,0.222222222,1,0.25,0.388888889,0.166666667,0.495194526,-0.238957528,-0.10898442,-0.23977538,-0.097626583,0.377587634,0.703399781,-0.069349056,3,-0.010108389
1209,1209,7/28/2019,BSV,0.03030303,0.017629575,147.87,0,8,0.333333333,0.111111111,1,0.444444444,1,1,0.25,0.555555556,0.722222222,0.346333842,-0.238957528,-0.10898442,-0.23977538,-0.097626583,0.377587634,0.703399781,-0.069349056,3,0.017629575
1210,1210,7/28/2019,BTC,0.03030303,0.138340096,9552.86,0,1,1,0.333333333,0.222222222,0.222222222,0.555555556,1,1,0.277777778,0.388888889,0.422659048,-0.238957528,-0.10898442,-0.23977538,-0.097626583,0.377587634,0.703399781,-0.069349056,3,0.138340096
1211,1211,7/28/2019,EOS,0.03030303,-0.002355714,4.25,0,7,0.666666667,1,0.777777778,1,0.777777778,1,1,0.888888889,0.888888889,-0.005379629,-0.238957528,-0.10898442,-0.23977538,-0.097626583,0.377587634,0.703399781,-0.069349056,1,-0.002355714
1212,1212,7/28/2019,ETH,0.03030303,0.052932653,211.19,0,2,0.888888889,0.666666667,0.111111111,0.666666667,0.444444444,1,1,0.388888889,0.555555556,0.259396481,-0.238957528,-0.10898442,-0.23977538,-0.097626583,0.377587634,0.703399781,-0.069349056,2,0.052932653
1213,1213,7/28/2019,LTC,0.03030303,0.037496878,89.77,0,4,0.777777778,0.222222222,0.444444444,0.888888889,0.888888889,1,1,0.333333333,0.888888889,0.232598677,-0.238957528,-0.10898442,-0.23977538,-0.097626583,0.377587634,0.703399781,-0.069349056,1,0.037496878
1214,1214,7/28/2019,XLM,0.03030303,-0.043950018,0.062584,0,9,0.111111111,0.555555556,0.555555556,0.555555556,0.333333333,1,1,0.555555556,0.444444444,0.274998904,-0.238957528,-0.10898442,-0.23977538,-0.097626583,0.377587634,0.703399781,-0.069349056,2,-0.043950018
1215,1215,7/28/2019,XRP,0.03030303,0.023901285,0.312288,0,3,0.444444444,0.777777778,0.666666667,0.333333333,0.111111111,1,1,0.722222222,0.222222222,0.284766065,-0.238957528,-0.10898442,-0.23977538,-0.097626583,0.377587634,0.703399781,-0.069349056,2,0.023901285
1216,1216,8/4/2019,BCH,0.03030303,0.00755374,333.67,0,4,0.666666667,0.888888889,1,0.333333333,0.333333333,1,0.5,0.944444444,0.333333333,0.627323386,0.104470081,0.039394022,0.076531555,-0.272476033,0.343780064,0.436577147,0.247609498,3,0.00755374
1217,1217,8/4/2019,BNB,0.03030303,0.086829938,27.56,0,6,0.222222222,0.222222222,0.333333333,0.666666667,0.111111111,0.470588235,0.5,0.277777778,0.388888889,0.386345654,0.104470081,0.039394022,0.076531555,-0.272476033,0.343780064,0.436577147,0.247609498,2,0.086829938
1218,1218,8/4/2019,BSV,0.03030303,-0.031452954,150.5,0,8,0.333333333,0.444444444,0.111111111,0.111111111,0.555555556,0.470588235,0.5,0.277777778,0.333333333,0.237189011,0.104470081,0.039394022,0.076531555,-0.272476033,0.343780064,0.436577147,0.247609498,1,-0.031452954
1219,1219,8/4/2019,BTC,0.03030303,0.049214688,10970.18,0,1,1,1,0.888888889,0.555555556,0.666666667,1,1,0.944444444,0.611111111,0.684540476,0.104470081,0.039394022,0.076531555,-0.272476033,0.343780064,0.436577147,0.247609498,3,0.049214688
1220,1220,8/4/2019,EOS,0.03030303,-0.011862535,4.24,0,7,0.555555556,0.333333333,0.666666667,0.777777778,0.888888889,0.470588235,0.5,0.5,0.833333333,0.207662484,0.104470081,0.039394022,0.076531555,-0.272476033,0.343780064,0.436577147,0.247609498,1,-0.011862535
1221,1221,8/4/2019,ETH,0.03030303,-0.029995867,222.67,0,2,0.888888889,0.777777778,0.777777778,0.444444444,0.444444444,0.470588235,1,0.777777778,0.444444444,0.477865435,0.104470081,0.039394022,0.076531555,-0.272476033,0.343780064,0.436577147,0.247609498,2,-0.029995867
1222,1222,8/4/2019,LTC,0.03030303,-0.037719694,93.2,0,5,0.777777778,0.666666667,0.444444444,0.888888889,0.777777778,0.470588235,0.5,0.555555556,0.833333333,0.272510239,0.104470081,0.039394022,0.076531555,-0.272476033,0.343780064,0.436577147,0.247609498,2,-0.037719694
1223,1223,8/4/2019,XLM,0.03030303,-0.065584265,0.059893,0,9,0.111111111,0.111111111,0.222222222,1,1,0.470588235,0.125,0.166666667,1,0.060816793,0.104470081,0.039394022,0.076531555,-0.272476033,0.343780064,0.436577147,0.247609498,1,-0.065584265
1224,1224,8/4/2019,XRP,0.03030303,-0.057681603,0.319842,0,3,0.444444444,0.555555556,0.555555556,0.222222222,0.222222222,0.470588235,1,0.555555556,0.222222222,0.489438851,0.104470081,0.039394022,0.076531555,-0.272476033,0.343780064,0.436577147,0.247609498,3,-0.057681603
1225,1225,8/11/2019,BCH,0.03030303,-0.060351384,336.2,0,4,0.555555556,0.777777778,0.888888889,0.888888889,0.777777778,0.5,1,0.833333333,0.833333333,-0.541698998,-0.001500471,0.03463372,-0.178438429,-0.257838167,-0.235030043,-0.062769741,-0.18077989,1,-0.060351384
1226,1226,8/11/2019,BNB,0.03030303,-0.073494004,30.06,0,6,0.222222222,1,0.777777778,0.333333333,0.444444444,1,1,0.888888889,0.388888889,-0.392186981,-0.001500471,0.03463372,-0.178438429,-0.257838167,-0.235030043,-0.062769741,-0.18077989,2,-0.073494004
1227,1227,8/11/2019,BSV,0.03030303,-0.065453183,145.84,0,8,0.333333333,0.444444444,0.444444444,0.222222222,0.222222222,0.5,1,0.444444444,0.222222222,-0.294389227,-0.001500471,0.03463372,-0.178438429,-0.257838167,-0.235030043,-0.062769741,-0.18077989,3,-0.065453183
1228,1228,8/11/2019,BTC,0.03030303,-0.107813764,11523.58,0,1,1,0.888888889,1,0.666666667,0.666666667,0.5,0.181818182,0.944444444,0.666666667,-0.321805037,-0.001500471,0.03463372,-0.178438429,-0.257838167,-0.235030043,-0.062769741,-0.18077989,3,-0.107813764
1229,1229,8/11/2019,EOS,0.03030303,-0.124367914,4.19,0,7,0.666666667,0.666666667,0.333333333,1,0.888888889,0.5,1,0.5,0.944444444,-0.609248412,-0.001500471,0.03463372,-0.178438429,-0.257838167,-0.235030043,-0.062769741,-0.18077989,1,-0.124367914
1230,1230,8/11/2019,ETH,0.03030303,-0.10531424,216.09,0,2,0.888888889,0.555555556,0.666666667,0.555555556,0.555555556,0.5,1,0.611111111,0.555555556,-0.432285095,-0.001500471,0.03463372,-0.178438429,-0.257838167,-0.235030043,-0.062769741,-0.18077989,2,-0.10531424
1231,1231,8/11/2019,LTC,0.03030303,-0.162748351,89.75,0,5,0.777777778,0.333333333,0.555555556,0.777777778,1,0.5,1,0.444444444,0.888888889,-0.590047573,-0.001500471,0.03463372,-0.178438429,-0.257838167,-0.235030043,-0.062769741,-0.18077989,1,-0.162748351
1232,1232,8/11/2019,XMR,0.03030303,-0.07683441,0.059697,0,9,0.111111111,0.111111111,0.111111111,0.444444444,0.333333333,0.5,1,0.111111111,0.388888889,-0.373735312,-0.001500471,0.03463372,-0.178438429,-0.257838167,-0.235030043,-0.062769741,-0.18077989,2,-0.07683441
1233,1233,8/11/2019,XRP,0.03030303,-0.06595029,0.301915,0,3,0.444444444,0.222222222,0.222222222,0.111111111,0.111111111,0.5,1,0.222222222,0.111111111,-0.253276994,-0.001500471,0.03463372,-0.178438429,-0.257838167,-0.235030043,-0.062769741,-0.18077989,3,-0.06595029
1234,1234,8/18/2019,BCH,0.03030303,-0.035077779,316.51,0,4,0.555555556,1,0.888888889,0.666666667,0.666666667,1,0.470588235,0.944444444,0.666666667,0.206428915,0.166800007,0.047605084,-0.407429239,-0.431602316,-0.231679504,0.806418969,-0.530721554,2,-0.035077779
1235,1235,8/18/2019,BNB,0.03030303,-0.0666173,27.93,0,6,0.222222222,0.666666667,1,0.444444444,0.333333333,1,0.470588235,0.833333333,0.388888889,0.390525637,0.166800007,0.047605084,-0.407429239,-0.431602316,-0.231679504,0.806418969,-0.530721554,3,-0.0666173
1236,1236,8/18/2019,BSV,0.03030303,-0.027159049,136.6,0,8,0.333333333,0.888888889,0.666666667,0.111111111,0.111111111,1,0.470588235,0.777777778,0.111111111,0.643445316,0.166800007,0.047605084,-0.407429239,-0.431602316,-0.231679504,0.806418969,-0.530721554,3,-0.027159049
1237,1237,8/18/2019,BTC,0.03030303,-0.020239576,10345.81,0,1,1,0.333333333,0.777777778,0.333333333,0.444444444,1,0.470588235,0.555555556,0.388888889,0.321660829,0.166800007,0.047605084,-0.407429239,-0.431602316,-0.231679504,0.806418969,-0.530721554,3,-0.020239576
1238,1238,8/18/2019,EOS,0.03030303,-0.038572275,3.7,0,7,0.666666667,0.222222222,0.333333333,0.555555556,1,1,0.470588235,0.277777778,0.777777778,-0.048349215,0.166800007,0.047605084,-0.407429239,-0.431602316,-0.231679504,0.806418969,-0.530721554,1,-0.038572275
1239,1239,8/18/2019,ETH,0.03030303,-0.040128112,194.49,0,2,0.888888889,0.444444444,0.444444444,0.888888889,0.777777778,1,0.470588235,0.444444444,0.833333333,-0.045891214,0.166800007,0.047605084,-0.407429239,-0.431602316,-0.231679504,0.806418969,-0.530721554,2,-0.040128112
1240,1240,8/18/2019,LTC,0.03030303,-0.053317244,76.27,0,5,0.777777778,0.111111111,0.111111111,0.777777778,0.888888889,1,0.470588235,0.111111111,0.833333333,-0.120045475,0.166800007,0.047605084,-0.407429239,-0.431602316,-0.231679504,0.806418969,-0.530721554,1,-0.053317244
1241,1241,8/18/2019,XMR,0.03030303,-0.00861119,0.055282,0,9,0.111111111,0.555555556,0.222222222,0.222222222,0.222222222,1,1,0.388888889,0.222222222,0.192491536,0.166800007,0.047605084,-0.407429239,-0.431602316,-0.231679504,0.806418969,-0.530721554,2,-0.00861119
1242,1242,8/18/2019,XRP,0.03030303,-0.045447399,0.282646,0,3,0.444444444,0.777777778,0.555555556,1,0.555555556,1,1,0.666666667,0.777777778,-0.215330282,0.166800007,0.047605084,-0.407429239,-0.431602316,-0.231679504,0.806418969,-0.530721554,1,-0.045447399
1243,1243,8/25/2019,BCH,0.03030303,-0.079200458,305.6,0,4,0.555555556,0.666666667,0.777777778,0.555555556,0.666666667,1,0.555555556,0.722222222,0.611111111,NA,0.624398411,0.4072988,0.4448231,0.398865017,-0.193558417,NA,0.761460966,NA,NA
1244,1244,8/25/2019,BNB,0.03030303,-0.191780619,26.13,0,6,0.222222222,0.111111111,0.444444444,0.333333333,0.111111111,1,0.111111111,0.277777778,0.222222222,NA,0.624398411,0.4072988,0.4448231,0.398865017,-0.193558417,NA,0.761460966,NA,NA
1245,1245,8/25/2019,BSV,0.03030303,-0.025059387,132.94,0,8,0.333333333,0.777777778,0.888888889,0.888888889,0.222222222,1,0.555555556,0.833333333,0.555555556,NA,0.624398411,0.4072988,0.4448231,0.398865017,-0.193558417,NA,0.761460966,NA,NA
1246,1246,8/25/2019,BTC,0.03030303,-0.038257644,10138.52,0,1,1,0.888888889,0.555555556,0.777777778,0.333333333,1,0.555555556,0.722222222,0.555555556,NA,0.624398411,0.4072988,0.4448231,0.398865017,-0.193558417,NA,0.761460966,NA,NA
1247,1247,8/25/2019,EOS,0.03030303,-0.081917122,3.56,0,7,0.666666667,0.555555556,0.222222222,0.444444444,0.444444444,1,0.555555556,0.388888889,0.444444444,NA,0.624398411,0.4072988,0.4448231,0.398865017,-0.193558417,NA,0.761460966,NA,NA
1248,1248,8/25/2019,ETH,0.03030303,-0.084911639,186.84,0,2,0.888888889,0.444444444,0.333333333,0.666666667,0.888888889,1,0.555555556,0.388888889,0.777777778,NA,0.624398411,0.4072988,0.4448231,0.398865017,-0.193558417,NA,0.761460966,NA,NA
